order_time_id,order_time,order_time_hour,order_time_minute,order_time_second,order_time_am_pm,order_eat_time
193502,19:35:02,19,35,2,PM,Dinner
193844,19:38:44,19,38,44,PM,Dinner
195129,19:51:29,19,51,29,PM,Dinner
195324,19:53:24,19,53,24,PM,Dinner
204358,20:43:58,20,43,58,PM,Evening Snack
204746,20:47:46,20,47,46,PM,Evening Snack
210245,21:02:45,21,2,45,PM,Evening Snack
211220,21:12:20,21,12,20,PM,Evening Snack
211336,21:13:36,21,13,36,PM,Evening Snack
215042,21:50:42,21,50,42,PM,Evening Snack
221350,22:13:50,22,13,50,PM,Evening Snack
111831,11:18:31,11,18,31,AM,Brunch
115230,11:52:30,11,52,30,AM,Brunch
115441,11:54:41,11,54,41,AM,Brunch
120918,12:09:18,12,9,18,PM,Lunch
121043,12:10:43,12,10,43,PM,Lunch
122142,12:21:42,12,21,42,PM,Lunch
122343,12:23:43,12,23,43,PM,Lunch
123016,12:30:16,12,30,16,PM,Lunch
124152,12:41:52,12,41,52,PM,Lunch
124452,12:44:52,12,44,52,PM,Lunch
125143,12:51:43,12,51,43,PM,Lunch
125729,12:57:29,12,57,29,PM,Lunch
130434,13:04:34,13,4,34,PM,Lunch
131500,13:15:00,13,15,0,PM,Lunch
132207,13:22:07,13,22,7,PM,Lunch
132254,13:22:54,13,22,54,PM,Lunch
132718,13:27:18,13,27,18,PM,Lunch
133456,13:34:56,13,34,56,PM,Lunch
142416,14:24:16,14,24,16,PM,Afternoon Snack
151927,15:19:27,15,19,27,PM,Afternoon Snack
154925,15:49:25,15,49,25,PM,Afternoon Snack
161934,16:19:34,16,19,34,PM,Afternoon Snack
162411,16:24:11,16,24,11,PM,Afternoon Snack
162800,16:28:00,16,28,0,PM,Afternoon Snack
163602,16:36:02,16,36,2,PM,Afternoon Snack
164005,16:40:05,16,40,5,PM,Afternoon Snack
171639,17:16:39,17,16,39,PM,Afternoon Snack
172133,17:21:33,17,21,33,PM,Afternoon Snack
172250,17:22:50,17,22,50,PM,Afternoon Snack
172312,17:23:12,17,23,12,PM,Afternoon Snack
172925,17:29:25,17,29,25,PM,Afternoon Snack
173133,17:31:33,17,31,33,PM,Afternoon Snack
173154,17:31:54,17,31,54,PM,Afternoon Snack
173441,17:34:41,17,34,41,PM,Afternoon Snack
174151,17:41:51,17,41,51,PM,Afternoon Snack
174259,17:42:59,17,42,59,PM,Afternoon Snack
180529,18:05:29,18,5,29,PM,Dinner
182226,18:22:26,18,22,26,PM,Dinner
183922,18:39:22,18,39,22,PM,Dinner
195616,19:56:16,19,56,16,PM,Dinner
195722,19:57:22,19,57,22,PM,Dinner
202154,20:21:54,20,21,54,PM,Evening Snack
210947,21:09:47,21,9,47,PM,Evening Snack
211927,21:19:27,21,19,27,PM,Evening Snack
220527,22:05:27,22,5,27,PM,Evening Snack
222221,22:22:21,22,22,21,PM,Evening Snack
114417,11:44:17,11,44,17,AM,Brunch
115622,11:56:22,11,56,22,AM,Brunch
115744,11:57:44,11,57,44,AM,Brunch
120842,12:08:42,12,8,42,PM,Lunch
121131,12:11:31,12,11,31,PM,Lunch
121318,12:13:18,12,13,18,PM,Lunch
121510,12:15:10,12,15,10,PM,Lunch
122443,12:24:43,12,24,43,PM,Lunch
122932,12:29:32,12,29,32,PM,Lunch
123437,12:34:37,12,34,37,PM,Lunch
124947,12:49:47,12,49,47,PM,Lunch
125126,12:51:26,12,51,26,PM,Lunch
131153,13:11:53,13,11,53,PM,Lunch
132410,13:24:10,13,24,10,PM,Lunch
132636,13:26:36,13,26,36,PM,Lunch
132639,13:26:39,13,26,39,PM,Lunch
132911,13:29:11,13,29,11,PM,Lunch
134052,13:40:52,13,40,52,PM,Lunch
140837,14:08:37,14,8,37,PM,Afternoon Snack
143136,14:31:36,14,31,36,PM,Afternoon Snack
144313,14:43:13,14,43,13,PM,Afternoon Snack
150006,15:00:06,15,0,6,PM,Afternoon Snack
151855,15:18:55,15,18,55,PM,Afternoon Snack
161928,16:19:28,16,19,28,PM,Afternoon Snack
163311,16:33:11,16,33,11,PM,Afternoon Snack
163908,16:39:08,16,39,8,PM,Afternoon Snack
164121,16:41:21,16,41,21,PM,Afternoon Snack
173107,17:31:07,17,31,7,PM,Afternoon Snack
173820,17:38:20,17,38,20,PM,Afternoon Snack
174049,17:40:49,17,40,49,PM,Afternoon Snack
174057,17:40:57,17,40,57,PM,Afternoon Snack
175057,17:50:57,17,50,57,PM,Afternoon Snack
180509,18:05:09,18,5,9,PM,Dinner
181103,18:11:03,18,11,3,PM,Dinner
181939,18:19:39,18,19,39,PM,Dinner
183912,18:39:12,18,39,12,PM,Dinner
184058,18:40:58,18,40,58,PM,Dinner
192315,19:23:15,19,23,15,PM,Dinner
192601,19:26:01,19,26,1,PM,Dinner
193137,19:31:37,19,31,37,PM,Dinner
194028,19:40:28,19,40,28,PM,Dinner
194311,19:43:11,19,43,11,PM,Dinner
202321,20:23:21,20,23,21,PM,Evening Snack
204655,20:46:55,20,46,55,PM,Evening Snack
204940,20:49:40,20,49,40,PM,Evening Snack
210342,21:03:42,21,3,42,PM,Evening Snack
213505,21:35:05,21,35,5,PM,Evening Snack
214831,21:48:31,21,48,31,PM,Evening Snack
215048,21:50:48,21,50,48,PM,Evening Snack
225758,22:57:58,22,57,58,PM,Evening Snack
105403,10:54:03,10,54,3,AM,Brunch
113752,11:37:52,11,37,52,AM,Brunch
114742,11:47:42,11,47,42,AM,Brunch
115016,11:50:16,11,50,16,AM,Brunch
120021,12:00:21,12,0,21,PM,Lunch
120055,12:00:55,12,0,55,PM,Lunch
122227,12:22:27,12,22,27,PM,Lunch
123236,12:32:36,12,32,36,PM,Lunch
123440,12:34:40,12,34,40,PM,Lunch
123918,12:39:18,12,39,18,PM,Lunch
124142,12:41:42,12,41,42,PM,Lunch
124323,12:43:23,12,43,23,PM,Lunch
124409,12:44:09,12,44,9,PM,Lunch
124511,12:45:11,12,45,11,PM,Lunch
125710,12:57:10,12,57,10,PM,Lunch
130151,13:01:51,13,1,51,PM,Lunch
130859,13:08:59,13,8,59,PM,Lunch
131046,13:10:46,13,10,46,PM,Lunch
131801,13:18:01,13,18,1,PM,Lunch
132442,13:24:42,13,24,42,PM,Lunch
132923,13:29:23,13,29,23,PM,Lunch
133609,13:36:09,13,36,9,PM,Lunch
142547,14:25:47,14,25,47,PM,Afternoon Snack
144341,14:43:41,14,43,41,PM,Afternoon Snack
150718,15:07:18,15,7,18,PM,Afternoon Snack
151135,15:11:35,15,11,35,PM,Afternoon Snack
153900,15:39:00,15,39,0,PM,Afternoon Snack
154427,15:44:27,15,44,27,PM,Afternoon Snack
154929,15:49:29,15,49,29,PM,Afternoon Snack
155200,15:52:00,15,52,0,PM,Afternoon Snack
155456,15:54:56,15,54,56,PM,Afternoon Snack
162811,16:28:11,16,28,11,PM,Afternoon Snack
163842,16:38:42,16,38,42,PM,Afternoon Snack
165129,16:51:29,16,51,29,PM,Afternoon Snack
165806,16:58:06,16,58,6,PM,Afternoon Snack
170527,17:05:27,17,5,27,PM,Afternoon Snack
170914,17:09:14,17,9,14,PM,Afternoon Snack
172208,17:22:08,17,22,8,PM,Afternoon Snack
172513,17:25:13,17,25,13,PM,Afternoon Snack
174510,17:45:10,17,45,10,PM,Afternoon Snack
175930,17:59:30,17,59,30,PM,Afternoon Snack
180051,18:00:51,18,0,51,PM,Dinner
181541,18:15:41,18,15,41,PM,Dinner
181946,18:19:46,18,19,46,PM,Dinner
184425,18:44:25,18,44,25,PM,Dinner
184943,18:49:43,18,49,43,PM,Dinner
185800,18:58:00,18,58,0,PM,Dinner
193142,19:31:42,19,31,42,PM,Dinner
194118,19:41:18,19,41,18,PM,Dinner
194404,19:44:04,19,44,4,PM,Dinner
195447,19:54:47,19,54,47,PM,Dinner
200338,20:03:38,20,3,38,PM,Evening Snack
201337,20:13:37,20,13,37,PM,Evening Snack
201501,20:15:01,20,15,1,PM,Evening Snack
201605,20:16:05,20,16,5,PM,Evening Snack
202743,20:27:43,20,27,43,PM,Evening Snack
204117,20:41:17,20,41,17,PM,Evening Snack
204602,20:46:02,20,46,2,PM,Evening Snack
210805,21:08:05,21,8,5,PM,Evening Snack
211608,21:16:08,21,16,8,PM,Evening Snack
212635,21:26:35,21,26,35,PM,Evening Snack
213951,21:39:51,21,39,51,PM,Evening Snack
120109,12:01:09,12,1,9,PM,Lunch
120311,12:03:11,12,3,11,PM,Lunch
120852,12:08:52,12,8,52,PM,Lunch
121246,12:12:46,12,12,46,PM,Lunch
121627,12:16:27,12,16,27,PM,Lunch
121848,12:18:48,12,18,48,PM,Lunch
123902,12:39:02,12,39,2,PM,Lunch
125800,12:58:00,12,58,0,PM,Lunch
130426,13:04:26,13,4,26,PM,Lunch
130630,13:06:30,13,6,30,PM,Lunch
130713,13:07:13,13,7,13,PM,Lunch
131335,13:13:35,13,13,35,PM,Lunch
132504,13:25:04,13,25,4,PM,Lunch
134424,13:44:24,13,44,24,PM,Lunch
135011,13:50:11,13,50,11,PM,Lunch
135014,13:50:14,13,50,14,PM,Lunch
135223,13:52:23,13,52,23,PM,Lunch
135618,13:56:18,13,56,18,PM,Lunch
140846,14:08:46,14,8,46,PM,Afternoon Snack
141848,14:18:48,14,18,48,PM,Afternoon Snack
142831,14:28:31,14,28,31,PM,Afternoon Snack
152208,15:22:08,15,22,8,PM,Afternoon Snack
153919,15:39:19,15,39,19,PM,Afternoon Snack
155802,15:58:02,15,58,2,PM,Afternoon Snack
155838,15:58:38,15,58,38,PM,Afternoon Snack
160128,16:01:28,16,1,28,PM,Afternoon Snack
161525,16:15:25,16,15,25,PM,Afternoon Snack
162018,16:20:18,16,20,18,PM,Afternoon Snack
162720,16:27:20,16,27,20,PM,Afternoon Snack
163216,16:32:16,16,32,16,PM,Afternoon Snack
165326,16:53:26,16,53,26,PM,Afternoon Snack
165517,16:55:17,16,55,17,PM,Afternoon Snack
171651,17:16:51,17,16,51,PM,Afternoon Snack
172205,17:22:05,17,22,5,PM,Afternoon Snack
172443,17:24:43,17,24,43,PM,Afternoon Snack
173114,17:31:14,17,31,14,PM,Afternoon Snack
173719,17:37:19,17,37,19,PM,Afternoon Snack
174502,17:45:02,17,45,2,PM,Afternoon Snack
175020,17:50:20,17,50,20,PM,Afternoon Snack
175135,17:51:35,17,51,35,PM,Afternoon Snack
175356,17:53:56,17,53,56,PM,Afternoon Snack
181917,18:19:17,18,19,17,PM,Dinner
182617,18:26:17,18,26,17,PM,Dinner
183703,18:37:03,18,37,3,PM,Dinner
184900,18:49:00,18,49,0,PM,Dinner
185340,18:53:40,18,53,40,PM,Dinner
190313,19:03:13,19,3,13,PM,Dinner
190846,19:08:46,19,8,46,PM,Dinner
191312,19:13:12,19,13,12,PM,Dinner
192504,19:25:04,19,25,4,PM,Dinner
194951,19:49:51,19,49,51,PM,Dinner
202243,20:22:43,20,22,43,PM,Evening Snack
222205,22:22:05,22,22,5,PM,Evening Snack
114828,11:48:28,11,48,28,AM,Brunch
115102,11:51:02,11,51,2,AM,Brunch
120032,12:00:32,12,0,32,PM,Lunch
120737,12:07:37,12,7,37,PM,Lunch
120932,12:09:32,12,9,32,PM,Lunch
120941,12:09:41,12,9,41,PM,Lunch
122939,12:29:39,12,29,39,PM,Lunch
123854,12:38:54,12,38,54,PM,Lunch
124041,12:40:41,12,40,41,PM,Lunch
125417,12:54:17,12,54,17,PM,Lunch
125647,12:56:47,12,56,47,PM,Lunch
130211,13:02:11,13,2,11,PM,Lunch
130243,13:02:43,13,2,43,PM,Lunch
130516,13:05:16,13,5,16,PM,Lunch
130739,13:07:39,13,7,39,PM,Lunch
133613,13:36:13,13,36,13,PM,Lunch
133723,13:37:23,13,37,23,PM,Lunch
135748,13:57:48,13,57,48,PM,Lunch
140349,14:03:49,14,3,49,PM,Afternoon Snack
140903,14:09:03,14,9,3,PM,Afternoon Snack
141457,14:14:57,14,14,57,PM,Afternoon Snack
142606,14:26:06,14,26,6,PM,Afternoon Snack
155413,15:54:13,15,54,13,PM,Afternoon Snack
160831,16:08:31,16,8,31,PM,Afternoon Snack
161337,16:13:37,16,13,37,PM,Afternoon Snack
162527,16:25:27,16,25,27,PM,Afternoon Snack
162745,16:27:45,16,27,45,PM,Afternoon Snack
163516,16:35:16,16,35,16,PM,Afternoon Snack
163735,16:37:35,16,37,35,PM,Afternoon Snack
165504,16:55:04,16,55,4,PM,Afternoon Snack
170956,17:09:56,17,9,56,PM,Afternoon Snack
171829,17:18:29,17,18,29,PM,Afternoon Snack
171907,17:19:07,17,19,7,PM,Afternoon Snack
173836,17:38:36,17,38,36,PM,Afternoon Snack
173846,17:38:46,17,38,46,PM,Afternoon Snack
174837,17:48:37,17,48,37,PM,Afternoon Snack
175049,17:50:49,17,50,49,PM,Afternoon Snack
175703,17:57:03,17,57,3,PM,Afternoon Snack
180858,18:08:58,18,8,58,PM,Dinner
180937,18:09:37,18,9,37,PM,Dinner
181422,18:14:22,18,14,22,PM,Dinner
183033,18:30:33,18,30,33,PM,Dinner
184312,18:43:12,18,43,12,PM,Dinner
184528,18:45:28,18,45,28,PM,Dinner
184617,18:46:17,18,46,17,PM,Dinner
184721,18:47:21,18,47,21,PM,Dinner
185755,18:57:55,18,57,55,PM,Dinner
190641,19:06:41,19,6,41,PM,Dinner
190927,19:09:27,19,9,27,PM,Dinner
190952,19:09:52,19,9,52,PM,Dinner
191101,19:11:01,19,11,1,PM,Dinner
191144,19:11:44,19,11,44,PM,Dinner
191407,19:14:07,19,14,7,PM,Dinner
194421,19:44:21,19,44,21,PM,Dinner
195523,19:55:23,19,55,23,PM,Dinner
201100,20:11:00,20,11,0,PM,Evening Snack
201536,20:15:36,20,15,36,PM,Evening Snack
202335,20:23:35,20,23,35,PM,Evening Snack
203542,20:35:42,20,35,42,PM,Evening Snack
212202,21:22:02,21,22,2,PM,Evening Snack
213802,21:38:02,21,38,2,PM,Evening Snack
213953,21:39:53,21,39,53,PM,Evening Snack
215324,21:53:24,21,53,24,PM,Evening Snack
220303,22:03:03,22,3,3,PM,Evening Snack
113454,11:34:54,11,34,54,AM,Brunch
114943,11:49:43,11,49,43,AM,Brunch
115001,11:50:01,11,50,1,AM,Brunch
120232,12:02:32,12,2,32,PM,Lunch
120855,12:08:55,12,8,55,PM,Lunch
122920,12:29:20,12,29,20,PM,Lunch
123426,12:34:26,12,34,26,PM,Lunch
123618,12:36:18,12,36,18,PM,Lunch
124817,12:48:17,12,48,17,PM,Lunch
130532,13:05:32,13,5,32,PM,Lunch
130950,13:09:50,13,9,50,PM,Lunch
135751,13:57:51,13,57,51,PM,Lunch
140250,14:02:50,14,2,50,PM,Afternoon Snack
141013,14:10:13,14,10,13,PM,Afternoon Snack
142054,14:20:54,14,20,54,PM,Afternoon Snack
145200,14:52:00,14,52,0,PM,Afternoon Snack
150843,15:08:43,15,8,43,PM,Afternoon Snack
152621,15:26:21,15,26,21,PM,Afternoon Snack
154450,15:44:50,15,44,50,PM,Afternoon Snack
160129,16:01:29,16,1,29,PM,Afternoon Snack
163008,16:30:08,16,30,8,PM,Afternoon Snack
163435,16:34:35,16,34,35,PM,Afternoon Snack
165506,16:55:06,16,55,6,PM,Afternoon Snack
170157,17:01:57,17,1,57,PM,Afternoon Snack
171930,17:19:30,17,19,30,PM,Afternoon Snack
171947,17:19:47,17,19,47,PM,Afternoon Snack
172845,17:28:45,17,28,45,PM,Afternoon Snack
174511,17:45:11,17,45,11,PM,Afternoon Snack
180219,18:02:19,18,2,19,PM,Dinner
181531,18:15:31,18,15,31,PM,Dinner
181610,18:16:10,18,16,10,PM,Dinner
183520,18:35:20,18,35,20,PM,Dinner
183946,18:39:46,18,39,46,PM,Dinner
184724,18:47:24,18,47,24,PM,Dinner
185846,18:58:46,18,58,46,PM,Dinner
190549,19:05:49,19,5,49,PM,Dinner
192112,19:21:12,19,21,12,PM,Dinner
193915,19:39:15,19,39,15,PM,Dinner
194410,19:44:10,19,44,10,PM,Dinner
195910,19:59:10,19,59,10,PM,Dinner
200018,20:00:18,20,0,18,PM,Evening Snack
200517,20:05:17,20,5,17,PM,Evening Snack
200650,20:06:50,20,6,50,PM,Evening Snack
204024,20:40:24,20,40,24,PM,Evening Snack
204248,20:42:48,20,42,48,PM,Evening Snack
204742,20:47:42,20,47,42,PM,Evening Snack
205113,20:51:13,20,51,13,PM,Evening Snack
210334,21:03:34,21,3,34,PM,Evening Snack
210654,21:06:54,21,6,54,PM,Evening Snack
211422,21:14:22,21,14,22,PM,Evening Snack
212102,21:21:02,21,21,2,PM,Evening Snack
212839,21:28:39,21,28,39,PM,Evening Snack
213014,21:30:14,21,30,14,PM,Evening Snack
213940,21:39:40,21,39,40,PM,Evening Snack
215213,21:52:13,21,52,13,PM,Evening Snack
230517,23:05:17,23,5,17,PM,Late Night
113400,11:34:00,11,34,0,AM,Brunch
114927,11:49:27,11,49,27,AM,Brunch
120801,12:08:01,12,8,1,PM,Lunch
123349,12:33:49,12,33,49,PM,Lunch
124714,12:47:14,12,47,14,PM,Lunch
125252,12:52:52,12,52,52,PM,Lunch
132547,13:25:47,13,25,47,PM,Lunch
140851,14:08:51,14,8,51,PM,Afternoon Snack
142057,14:20:57,14,20,57,PM,Afternoon Snack
143901,14:39:01,14,39,1,PM,Afternoon Snack
144022,14:40:22,14,40,22,PM,Afternoon Snack
144133,14:41:33,14,41,33,PM,Afternoon Snack
145646,14:56:46,14,56,46,PM,Afternoon Snack
151004,15:10:04,15,10,4,PM,Afternoon Snack
152014,15:20:14,15,20,14,PM,Afternoon Snack
154740,15:47:40,15,47,40,PM,Afternoon Snack
155750,15:57:50,15,57,50,PM,Afternoon Snack
170449,17:04:49,17,4,49,PM,Afternoon Snack
170451,17:04:51,17,4,51,PM,Afternoon Snack
170658,17:06:58,17,6,58,PM,Afternoon Snack
172942,17:29:42,17,29,42,PM,Afternoon Snack
174236,17:42:36,17,42,36,PM,Afternoon Snack
174853,17:48:53,17,48,53,PM,Afternoon Snack
175221,17:52:21,17,52,21,PM,Afternoon Snack
180712,18:07:12,18,7,12,PM,Dinner
180801,18:08:01,18,8,1,PM,Dinner
181740,18:17:40,18,17,40,PM,Dinner
181941,18:19:41,18,19,41,PM,Dinner
183633,18:36:33,18,36,33,PM,Dinner
184116,18:41:16,18,41,16,PM,Dinner
184452,18:44:52,18,44,52,PM,Dinner
185636,18:56:36,18,56,36,PM,Dinner
190134,19:01:34,19,1,34,PM,Dinner
191427,19:14:27,19,14,27,PM,Dinner
192028,19:20:28,19,20,28,PM,Dinner
192723,19:27:23,19,27,23,PM,Dinner
194337,19:43:37,19,43,37,PM,Dinner
195635,19:56:35,19,56,35,PM,Dinner
200637,20:06:37,20,6,37,PM,Evening Snack
200752,20:07:52,20,7,52,PM,Evening Snack
204900,20:49:00,20,49,0,PM,Evening Snack
211058,21:10:58,21,10,58,PM,Evening Snack
220046,22:00:46,22,0,46,PM,Evening Snack
220842,22:08:42,22,8,42,PM,Evening Snack
222348,22:23:48,22,23,48,PM,Evening Snack
225918,22:59:18,22,59,18,PM,Evening Snack
114924,11:49:24,11,49,24,AM,Brunch
115225,11:52:25,11,52,25,AM,Brunch
115507,11:55:07,11,55,7,AM,Brunch
120716,12:07:16,12,7,16,PM,Lunch
123047,12:30:47,12,30,47,PM,Lunch
123330,12:33:30,12,33,30,PM,Lunch
123455,12:34:55,12,34,55,PM,Lunch
123913,12:39:13,12,39,13,PM,Lunch
124252,12:42:52,12,42,52,PM,Lunch
124649,12:46:49,12,46,49,PM,Lunch
125005,12:50:05,12,50,5,PM,Lunch
130722,13:07:22,13,7,22,PM,Lunch
131150,13:11:50,13,11,50,PM,Lunch
133321,13:33:21,13,33,21,PM,Lunch
133706,13:37:06,13,37,6,PM,Lunch
134638,13:46:38,13,46,38,PM,Lunch
135944,13:59:44,13,59,44,PM,Lunch
140110,14:01:10,14,1,10,PM,Afternoon Snack
140441,14:04:41,14,4,41,PM,Afternoon Snack
144305,14:43:05,14,43,5,PM,Afternoon Snack
150131,15:01:31,15,1,31,PM,Afternoon Snack
152726,15:27:26,15,27,26,PM,Afternoon Snack
152751,15:27:51,15,27,51,PM,Afternoon Snack
154012,15:40:12,15,40,12,PM,Afternoon Snack
154331,15:43:31,15,43,31,PM,Afternoon Snack
155046,15:50:46,15,50,46,PM,Afternoon Snack
155354,15:53:54,15,53,54,PM,Afternoon Snack
161932,16:19:32,16,19,32,PM,Afternoon Snack
162850,16:28:50,16,28,50,PM,Afternoon Snack
163601,16:36:01,16,36,1,PM,Afternoon Snack
171308,17:13:08,17,13,8,PM,Afternoon Snack
173132,17:31:32,17,31,32,PM,Afternoon Snack
173355,17:33:55,17,33,55,PM,Afternoon Snack
174731,17:47:31,17,47,31,PM,Afternoon Snack
175408,17:54:08,17,54,8,PM,Afternoon Snack
180216,18:02:16,18,2,16,PM,Dinner
182006,18:20:06,18,20,6,PM,Dinner
182501,18:25:01,18,25,1,PM,Dinner
182922,18:29:22,18,29,22,PM,Dinner
182951,18:29:51,18,29,51,PM,Dinner
184521,18:45:21,18,45,21,PM,Dinner
190100,19:01:00,19,1,0,PM,Dinner
190934,19:09:34,19,9,34,PM,Dinner
193440,19:34:40,19,34,40,PM,Dinner
204125,20:41:25,20,41,25,PM,Evening Snack
210034,21:00:34,21,0,34,PM,Evening Snack
210349,21:03:49,21,3,49,PM,Evening Snack
211640,21:16:40,21,16,40,PM,Evening Snack
212809,21:28:09,21,28,9,PM,Evening Snack
213403,21:34:03,21,34,3,PM,Evening Snack
222124,22:21:24,22,21,24,PM,Evening Snack
112602,11:26:02,11,26,2,AM,Brunch
113141,11:31:41,11,31,41,AM,Brunch
121407,12:14:07,12,14,7,PM,Lunch
122418,12:24:18,12,24,18,PM,Lunch
123957,12:39:57,12,39,57,PM,Lunch
124847,12:48:47,12,48,47,PM,Lunch
125706,12:57:06,12,57,6,PM,Lunch
125732,12:57:32,12,57,32,PM,Lunch
130148,13:01:48,13,1,48,PM,Lunch
130506,13:05:06,13,5,6,PM,Lunch
130720,13:07:20,13,7,20,PM,Lunch
131650,13:16:50,13,16,50,PM,Lunch
132101,13:21:01,13,21,1,PM,Lunch
132529,13:25:29,13,25,29,PM,Lunch
133834,13:38:34,13,38,34,PM,Lunch
133924,13:39:24,13,39,24,PM,Lunch
134105,13:41:05,13,41,5,PM,Lunch
135301,13:53:01,13,53,1,PM,Lunch
140033,14:00:33,14,0,33,PM,Afternoon Snack
140325,14:03:25,14,3,25,PM,Afternoon Snack
140853,14:08:53,14,8,53,PM,Afternoon Snack
150502,15:05:02,15,5,2,PM,Afternoon Snack
153425,15:34:25,15,34,25,PM,Afternoon Snack
154714,15:47:14,15,47,14,PM,Afternoon Snack
163220,16:32:20,16,32,20,PM,Afternoon Snack
164344,16:43:44,16,43,44,PM,Afternoon Snack
164619,16:46:19,16,46,19,PM,Afternoon Snack
170611,17:06:11,17,6,11,PM,Afternoon Snack
171938,17:19:38,17,19,38,PM,Afternoon Snack
172727,17:27:27,17,27,27,PM,Afternoon Snack
172949,17:29:49,17,29,49,PM,Afternoon Snack
174845,17:48:45,17,48,45,PM,Afternoon Snack
175831,17:58:31,17,58,31,PM,Afternoon Snack
181827,18:18:27,18,18,27,PM,Dinner
182901,18:29:01,18,29,1,PM,Dinner
183632,18:36:32,18,36,32,PM,Dinner
184149,18:41:49,18,41,49,PM,Dinner
184559,18:45:59,18,45,59,PM,Dinner
191038,19:10:38,19,10,38,PM,Dinner
191150,19:11:50,19,11,50,PM,Dinner
194603,19:46:03,19,46,3,PM,Dinner
195612,19:56:12,19,56,12,PM,Dinner
195911,19:59:11,19,59,11,PM,Dinner
202000,20:20:00,20,20,0,PM,Evening Snack
202537,20:25:37,20,25,37,PM,Evening Snack
214141,21:41:41,21,41,41,PM,Evening Snack
215818,21:58:18,21,58,18,PM,Evening Snack
112300,11:23:00,11,23,0,AM,Brunch
113104,11:31:04,11,31,4,AM,Brunch
113438,11:34:38,11,34,38,AM,Brunch
113817,11:38:17,11,38,17,AM,Brunch
120242,12:02:42,12,2,42,PM,Lunch
120709,12:07:09,12,7,9,PM,Lunch
122830,12:28:30,12,28,30,PM,Lunch
122954,12:29:54,12,29,54,PM,Lunch
123219,12:32:19,12,32,19,PM,Lunch
125121,12:51:21,12,51,21,PM,Lunch
125329,12:53:29,12,53,29,PM,Lunch
130624,13:06:24,13,6,24,PM,Lunch
131542,13:15:42,13,15,42,PM,Lunch
131731,13:17:31,13,17,31,PM,Lunch
132021,13:20:21,13,20,21,PM,Lunch
132335,13:23:35,13,23,35,PM,Lunch
132650,13:26:50,13,26,50,PM,Lunch
134840,13:48:40,13,48,40,PM,Lunch
135143,13:51:43,13,51,43,PM,Lunch
141554,14:15:54,14,15,54,PM,Afternoon Snack
144520,14:45:20,14,45,20,PM,Afternoon Snack
144748,14:47:48,14,47,48,PM,Afternoon Snack
145120,14:51:20,14,51,20,PM,Afternoon Snack
145758,14:57:58,14,57,58,PM,Afternoon Snack
153829,15:38:29,15,38,29,PM,Afternoon Snack
155713,15:57:13,15,57,13,PM,Afternoon Snack
160926,16:09:26,16,9,26,PM,Afternoon Snack
161009,16:10:09,16,10,9,PM,Afternoon Snack
161528,16:15:28,16,15,28,PM,Afternoon Snack
162146,16:21:46,16,21,46,PM,Afternoon Snack
162902,16:29:02,16,29,2,PM,Afternoon Snack
163805,16:38:05,16,38,5,PM,Afternoon Snack
165616,16:56:16,16,56,16,PM,Afternoon Snack
171150,17:11:50,17,11,50,PM,Afternoon Snack
171634,17:16:34,17,16,34,PM,Afternoon Snack
173038,17:30:38,17,30,38,PM,Afternoon Snack
175209,17:52:09,17,52,9,PM,Afternoon Snack
175540,17:55:40,17,55,40,PM,Afternoon Snack
180640,18:06:40,18,6,40,PM,Dinner
181325,18:13:25,18,13,25,PM,Dinner
181959,18:19:59,18,19,59,PM,Dinner
182325,18:23:25,18,23,25,PM,Dinner
182522,18:25:22,18,25,22,PM,Dinner
182705,18:27:05,18,27,5,PM,Dinner
183642,18:36:42,18,36,42,PM,Dinner
185947,18:59:47,18,59,47,PM,Dinner
191724,19:17:24,19,17,24,PM,Dinner
191732,19:17:32,19,17,32,PM,Dinner
194833,19:48:33,19,48,33,PM,Dinner
195252,19:52:52,19,52,52,PM,Dinner
201427,20:14:27,20,14,27,PM,Evening Snack
203011,20:30:11,20,30,11,PM,Evening Snack
204553,20:45:53,20,45,53,PM,Evening Snack
204813,20:48:13,20,48,13,PM,Evening Snack
205907,20:59:07,20,59,7,PM,Evening Snack
114621,11:46:21,11,46,21,AM,Brunch
114734,11:47:34,11,47,34,AM,Brunch
114936,11:49:36,11,49,36,AM,Brunch
120147,12:01:47,12,1,47,PM,Lunch
120520,12:05:20,12,5,20,PM,Lunch
122034,12:20:34,12,20,34,PM,Lunch
123024,12:30:24,12,30,24,PM,Lunch
123309,12:33:09,12,33,9,PM,Lunch
123445,12:34:45,12,34,45,PM,Lunch
124429,12:44:29,12,44,29,PM,Lunch
124945,12:49:45,12,49,45,PM,Lunch
125234,12:52:34,12,52,34,PM,Lunch
130352,13:03:52,13,3,52,PM,Lunch
130649,13:06:49,13,6,49,PM,Lunch
132619,13:26:19,13,26,19,PM,Lunch
132704,13:27:04,13,27,4,PM,Lunch
132839,13:28:39,13,28,39,PM,Lunch
133421,13:34:21,13,34,21,PM,Lunch
133517,13:35:17,13,35,17,PM,Lunch
133819,13:38:19,13,38,19,PM,Lunch
134131,13:41:31,13,41,31,PM,Lunch
134715,13:47:15,13,47,15,PM,Lunch
134924,13:49:24,13,49,24,PM,Lunch
135908,13:59:08,13,59,8,PM,Lunch
140521,14:05:21,14,5,21,PM,Afternoon Snack
142103,14:21:03,14,21,3,PM,Afternoon Snack
142419,14:24:19,14,24,19,PM,Afternoon Snack
